,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,logdir
14,0.008597173728048801,,,1714135469,,True,101,ef62f718,2024-04-26_14-44-29,0.00038743019104003906,443.1965866088867,261845,zimmerib,139.11.222.200,443.1965866088867,101,0.4376216114447585,50,ef62f718
15,0.00859521608799696,,,1714135491,,True,101,8efad15c,2024-04-26_14-44-51,0.0007276535034179688,437.8366606235504,262004,zimmerib,139.11.222.200,437.8366606235504,101,0.435898208621171,50,8efad15c
16,0.0087167052552104,,,1714135761,,True,101,ef4300b4,2024-04-26_14-49-21,0.00044989585876464844,444.0783214569092,262962,zimmerib,139.11.222.200,444.0783214569092,101,0.4518389470859425,50,ef4300b4
17,9.454905011807568e-06,,,1714136092,,True,101,8db9afc5,2024-04-26_14-54-52,0.00039315223693847656,758.9411301612854,263100,zimmerib,139.11.222.200,758.9411301612854,101,0.31156591754624535,25,8db9afc5
18,0.008751960471272469,,89.0,1714135864,,True,90,e7645b3d,2024-04-26_14-51-04,4.3171679973602295,392.16966485977173,263641,zimmerib,139.11.222.200,392.16966485977173,90,0.4448910154005032,75,e7645b3d
19,0.00886679720133543,,89.0,1714135888,,True,90,46e79310,2024-04-26_14-51-28,4.625174283981323,392.913596868515,263782,zimmerib,139.11.222.200,392.913596868515,90,0.4895567472140773,50,46e79310
20,0.00880664773285389,,89.0,1714136162,,True,90,c8937b2c,2024-04-26_14-56-02,3.824615716934204,398.7734045982361,264778,zimmerib,139.11.222.200,398.7734045982361,90,0.4741671288911132,50,c8937b2c
21,0.42698433995246887,,9.0,1714135911,,True,10,9b116c1b,2024-04-26_14-51-51,4.456000328063965,44.46967554092407,265190,zimmerib,139.11.222.200,44.46967554092407,10,0.16731236440305397,50,9b116c1b
22,0.38579118251800537,,29.0,1714136024,,True,30,959ec434,2024-04-26_14-53-44,4.447733640670776,133.59016251564026,265347,zimmerib,139.11.222.200,133.59016251564026,30,0.1336883400831038,50,959ec434
23,0.3845500648021698,,29.0,1714136046,,True,30,1b7fb86a,2024-04-26_14-54-06,4.551966905593872,132.43297052383423,265489,zimmerib,139.11.222.200,132.43297052383423,30,0.14105768714330888,50,1b7fb86a
24,0.38726046681404114,,29.0,1714136159,,True,30,6ce9815d,2024-04-26_14-55-59,4.396241664886475,131.86335682868958,265952,zimmerib,139.11.222.200,131.86335682868958,30,0.12856798789273463,75,6ce9815d
25,0.4276907742023468,,9.0,1714136093,,True,10,52e7db4d,2024-04-26_14-54-53,4.157209396362305,44.9123055934906,266091,zimmerib,139.11.222.200,44.9123055934906,10,0.1596139164830091,50,52e7db4d
26,0.5256408452987671,,9.0,1714136140,,True,10,10ad4b6a,2024-04-26_14-55-40,4.673349142074585,45.11693334579468,266321,zimmerib,139.11.222.200,45.11693334579468,10,0.00010318188676168241,50,10ad4b6a
27,0.3698972463607788,,29.0,1714136323,,True,30,c46f60b9,2024-04-26_14-58-43,7.590318202972412,226.36834859848022,266385,zimmerib,139.11.222.200,226.36834859848022,30,0.07957590841517569,25,c46f60b9
28,0.36466580629348755,,29.0,1714136370,,True,30,4f8dfc61,2024-04-26_14-59-30,7.4329750537872314,227.74142909049988,266613,zimmerib,139.11.222.200,227.74142909049988,30,0.08237977933734326,25,4f8dfc61
29,0.36488959193229675,,29.0,1714136387,,True,30,3f0f383d,2024-04-26_14-59-47,7.6528260707855225,224.72984862327576,266752,zimmerib,139.11.222.200,224.72984862327576,30,0.08512784936125974,25,3f0f383d
30,0.37423527240753174,,29.0,1714136391,,True,30,5b890621,2024-04-26_14-59-51,7.220682144165039,226.52803564071655,266817,zimmerib,139.11.222.200,226.52803564071655,30,0.0779013450993652,25,5b890621
31,0.37589189410209656,,29.0,1714136558,,True,30,4501039a,2024-04-26_15-02-38,7.880832195281982,231.32991003990173,267443,zimmerib,139.11.222.200,231.32991003990173,30,0.0840677473597775,25,4501039a
32,8.131773029163014e-06,,,1714137144,,True,101,640ccf39,2024-04-26_15-12-24,0.0004296302795410156,770.5066659450531,267670,zimmerib,139.11.222.200,770.5066659450531,101,0.2562863684780363,25,640ccf39
33,1.3283432053867728e-05,,,1714137170,,True,101,7e902acc,2024-04-26_15-12-50,0.00040602684020996094,778.5166363716125,267795,zimmerib,139.11.222.200,778.5166363716125,101,0.23474602540211312,25,7e902acc
34,1.3128239515936002e-05,,,1714137168,,True,101,3d8c028f,2024-04-26_15-12-48,0.0003173351287841797,772.8973209857941,267878,zimmerib,139.11.222.200,772.8973209857941,101,0.23379637900983102,25,3d8c028f
35,0.35842904448509216,,29.0,1714136696,,True,30,5af8ac3c,2024-04-26_15-04-56,4.420167684555054,134.76330161094666,268505,zimmerib,139.11.222.200,134.76330161094666,30,0.23435776602950437,75,5af8ac3c
36,0.3533124625682831,,29.0,1714136835,,True,30,649929d7,2024-04-26_15-07-15,4.6857616901397705,136.25066781044006,269060,zimmerib,139.11.222.200,136.25066781044006,30,0.24600395005077896,50,649929d7
37,0.3642638325691223,,29.0,1714136970,,True,30,215d422c,2024-04-26_15-09-30,4.350417375564575,132.47877478599548,269598,zimmerib,139.11.222.200,132.47877478599548,30,0.19995153241689181,50,215d422c
38,0.34886008501052856,,29.0,1714137104,,True,30,278be863,2024-04-26_15-11-44,4.599316835403442,131.7197778224945,270132,zimmerib,139.11.222.200,131.7197778224945,30,0.25307180245921845,75,278be863
39,0.2941432595252991,,29.0,1714137221,,True,30,194ec1cb,2024-04-26_15-13-41,3.561532974243164,113.78774285316467,270669,zimmerib,139.11.222.200,113.78774285316467,30,0.30757358827834996,75,194ec1cb
