,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_C_NN,logdir
26,0.00030667841201648116,,,1714152253,,True,101,d33654f8,2024-04-26_19-24-13,0.0003821849822998047,695.1596813201904,340991,zimmerib,139.11.222.200,695.1596813201904,101,0.24487312222750215,25,5,d33654f8
27,0.21800127625465393,,29.0,1714151773,,True,30,403eb150,2024-04-26_19-16-13,6.842854738235474,204.69151782989502,341096,zimmerib,139.11.222.200,204.69151782989502,30,0.1599272927929624,25,35,403eb150
28,0.0005827655550092459,,,1714152329,,True,101,de8ba5f5,2024-04-26_19-25-29,0.00035691261291503906,687.1383249759674,341415,zimmerib,139.11.222.200,687.1383249759674,101,0.2006858550070613,25,15,de8ba5f5
29,0.04550110176205635,,29.0,1714151884,,True,30,27bcbfe7,2024-04-26_19-18-04,7.136977195739746,209.5691328048706,341592,zimmerib,139.11.222.200,209.5691328048706,30,0.1817493998049617,25,5,27bcbfe7
30,0.43523672223091125,,9.0,1714151816,,True,10,3a548af6,2024-04-26_19-16-56,3.8157362937927246,40.86172032356262,342015,zimmerib,139.11.222.200,40.86172032356262,10,0.18183252111557185,50,5,3a548af6
31,0.33120614290237427,,29.0,1714151941,,True,30,a8c72a8e,2024-04-26_19-19-01,4.0906455516815186,121.22970366477966,342227,zimmerib,139.11.222.200,121.22970366477966,30,0.22942137385418623,50,5,a8c72a8e
32,0.0001490522117819637,,,1714152589,,True,101,db7e8fa2,2024-04-26_19-29-49,0.00042629241943359375,701.373940706253,342536,zimmerib,139.11.222.200,701.373940706253,101,0.25989915903241423,25,5,db7e8fa2
33,0.5185880661010742,,9.0,1714151985,,True,10,62af5a15,2024-04-26_19-19-45,4.155380964279175,41.925538301467896,342804,zimmerib,139.11.222.200,41.925538301467896,10,0.007340618736876415,75,5,62af5a15
34,0.5261371731758118,,9.0,1714152029,,True,10,74936beb,2024-04-26_19-20-29,4.033373117446899,40.95053267478943,343016,zimmerib,139.11.222.200,40.95053267478943,10,0.004263871123816864,75,45,74936beb
35,0.5310245752334595,,9.0,1714152074,,True,10,0cc49786,2024-04-26_19-21-14,4.0986645221710205,41.86557579040527,343245,zimmerib,139.11.222.200,41.86557579040527,10,0.0036042191222396954,50,45,0cc49786
36,0.005930064711719751,,89.0,1714152680,,True,90,3d5a8963,2024-04-26_19-31-20,5.567914962768555,601.9845314025879,343455,zimmerib,139.11.222.200,601.9845314025879,90,0.4718886403616775,25,5,3d5a8963
37,0.006685394328087568,,89.0,1714152846,,True,90,3a75f3f5,2024-04-26_19-34-06,5.441267013549805,590.3532412052155,344130,zimmerib,139.11.222.200,590.3532412052155,90,0.4942038125879318,25,5,3a75f3f5
38,0.34704023599624634,,29.0,1714152540,,True,30,9cd1b25e,2024-04-26_19-29-00,6.886518955230713,208.46908473968506,344450,zimmerib,139.11.222.200,208.46908473968506,30,0.1028574981036447,25,5,9cd1b25e
39,0.30977022647857666,,29.0,1714152745,,True,30,83ba77b3,2024-04-26_19-32-25,6.6133904457092285,202.29277634620667,345258,zimmerib,139.11.222.200,202.29277634620667,30,0.11286978642702296,25,15,83ba77b3
