,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_C_NN,logdir
22,0.266760915517807,,89.0,1714148290,,True,90,0d1c28fb,2024-04-26_18-18-10,7.15297532081604,634.0734901428223,323062,zimmerib,139.11.222.200,634.0734901428223,90,0.4730101402395409,25,15,0d1c28fb
23,0.0008695905562490225,,,1714148390,,True,101,f5edf3f0,2024-04-26_18-19-50,0.0003838539123535156,699.7207300662994,323238,zimmerib,139.11.222.200,699.7207300662994,101,0.09208964288382629,25,15,f5edf3f0
24,,,,1714148433,,True,101,94ad1ace,2024-04-26_18-20-33,0.00038886070251464844,680.3052959442139,323521,zimmerib,139.11.222.200,680.3052959442139,101,0.4991916419853953,25,15,94ad1ace
25,0.3623071610927582,,29.0,1714148231,,True,30,9935d99c,2024-04-26_18-17-11,4.037007808685303,121.4754433631897,324811,zimmerib,139.11.222.200,121.4754433631897,30,0.1147406724416272,75,15,9935d99c
26,,,,1714148936,,True,101,833a3064,2024-04-26_18-28-56,0.0004048347473144531,701.7852208614349,325310,zimmerib,139.11.222.200,701.7852208614349,101,0.35715005232377056,25,15,833a3064
27,0.21046853065490723,,89.0,1714148934,,True,90,c45f0583,2024-04-26_18-28-54,6.815723896026611,641.2143380641937,325573,zimmerib,139.11.222.200,641.2143380641937,90,0.44865162124915275,25,15,c45f0583
28,0.00039422715781256557,,,1714149077,,True,101,c775753f,2024-04-26_18-31-17,0.0015010833740234375,683.5013461112976,325981,zimmerib,139.11.222.200,683.5013461112976,101,0.11640173852821914,25,15,c775753f
29,0.016257543116807938,,89.0,1714149101,,True,90,bb493ae3,2024-04-26_18-31-41,7.359890937805176,665.4028644561768,326190,zimmerib,139.11.222.200,665.4028644561768,90,0.39621511336163456,25,15,bb493ae3
30,,,,1714149636,,True,101,d504767b,2024-04-26_18-40-36,0.000759124755859375,698.3337306976318,327970,zimmerib,139.11.222.200,698.3337306976318,101,0.37602209375154216,25,15,d504767b
31,0.33344799280166626,,29.0,1714149155,,True,30,4204a2db,2024-04-26_18-32-35,7.042662858963013,215.32804584503174,328035,zimmerib,139.11.222.200,215.32804584503174,30,0.07397294498178268,25,15,4204a2db
32,0.3369661867618561,,29.0,1714149292,,True,30,0e0f78a7,2024-04-26_18-34-52,6.998702526092529,212.89537930488586,328592,zimmerib,139.11.222.200,212.89537930488586,30,0.06778916436138646,25,15,0e0f78a7
33,0.33392533659935,,29.0,1714149310,,True,30,acce66d1,2024-04-26_18-35-10,6.4611828327178955,206.1489794254303,328751,zimmerib,139.11.222.200,206.1489794254303,30,0.07299422321618436,25,15,acce66d1
34,0.41522416472435,,9.0,1714149233,,True,10,9e6771f7,2024-04-26_18-33-53,7.321683406829834,75.33049321174622,328998,zimmerib,139.11.222.200,75.33049321174622,10,0.08766006427192656,25,15,9e6771f7
35,0.49016129970550537,,9.0,1714149308,,True,10,ba51eaf3,2024-04-26_18-35-08,7.111775875091553,71.70763206481934,329336,zimmerib,139.11.222.200,71.70763206481934,10,0.016267403575003857,25,15,ba51eaf3
36,0.5138360261917114,,9.0,1714149371,,True,10,51b1bf10,2024-04-26_18-36-11,7.452988147735596,75.95865535736084,329604,zimmerib,139.11.222.200,75.95865535736084,10,0.013370711483479451,25,15,51b1bf10
37,0.49100759625434875,,9.0,1714149381,,True,10,76a59cf5,2024-04-26_18-36-21,7.646199941635132,70.87673449516296,329726,zimmerib,139.11.222.200,70.87673449516296,10,0.01565916392565945,25,15,76a59cf5
38,0.005372926592826843,,89.0,1714149836,,True,90,e57a7212,2024-04-26_18-43-56,5.471785545349121,522.3701133728027,329792,zimmerib,139.11.222.200,522.3701133728027,90,0.22293925693349945,25,15,e57a7212
39,0.0004466652462724596,,,1714149986,,True,101,419e7777,2024-04-26_18-46-26,0.00040531158447265625,611.5553076267242,330081,zimmerib,139.11.222.200,611.5553076267242,101,0.17838812780089464,25,15,419e7777
